148  12.5099  0.992491  -80.8145  
149  11.4832  0.998773  -79.7877  
150  10.4564  0.995244  -78.7609  
151  9.42969  0.981906  -77.7342  
152  8.40296  0.958757  -76.7074  
153  7.37622  0.925799  -75.6807  
154  6.34948  0.88303  -74.6539  
155  5.32274  0.830452  -73.6272  
156  4.296  0.768063  -72.6004  
157  3.26926  0.695865  -71.5737  
158  2.24253  0.613856  -70.5469  
159  1.21579  0.522038  -69.5202  
160  0.18905  0.42041  -68.4935  
161  -0.837688  0.330932  -67.4667  
162  -1.86443  0.32358  -66.44  
163  -2.89117  0.405119  -65.4132  
164  -3.9179  0.508022  -64.3865  
165  -4.94464  0.601331  -63.3598  
166  -5.97138  0.68483  -62.333  
167  -6.99812  0.758519  -61.3063  
168  -8.02486  0.822399  -60.2796  
169  -9.05159  0.876468  -59.2528  
170  -10.0783  0.920727  -58.2261  
171  -11.1051  0.955177  -57.1993  
172  -12.1318  0.979816  -56.1726  
173  -13.1585  0.994645  -55.1459  
174  -14.1853  0.999664  -54.1191  
175  -15.212  0.994874  -53.0924  
176  -16.2388  0.980273  -52.0656  
177  -17.2655  0.955862  -51.0389  
178  -18.2922  0.921642  -50.0122  
179  -19.319  0.877611  -48.9854  
180  -20.3457  0.82377  -47.9587  
181  -21.3725  0.760119  -46.932  
182  -22.3992  0.686659  -45.9052  
183  -23.4259  0.603388  -44.8785  
184  -24.4527  0.510307  -43.8517  
185  -25.4794  0.407559  -42.825  
186  -26.5061  0.324572  -41.7983  
187  -27.5329  0.329562  -40.7715  
188  -28.5596  0.417939  -39.7448  
189  -29.5864  0.519863  -38.718  
190  -30.6131  0.611991  -37.6913  
191  -31.6398  0.694309  -36.6646  
192  -32.6666  0.766818  -35.6378  
193  -33.6933  0.829516  -34.6111  
194  -34.7201  0.882404  -33.5844  
195  -35.7468  0.925482  -32.5576  
196  -36.7735  0.958751  -31.5309  
197  -37.8003  0.982209  -30.5041  
198  -38.827  0.995857  -29.4774  
199  -39.8537  0.999695  -28.4507  
200  -40.8805  0.993724  -27.4239  
201  -41.9072  0.977942  -26.3972  
202  -42.934  0.95235  -25.3705  
203  -43.9607  0.916948  -24.3437  
204  -44.9874  0.871737  -23.317  
205  -46.0142  0.816715  -22.2902  
206  -47.0409  0.751883  -21.2635  
207  -48.0676  0.677241  -20.2368  
208  -49.0944  0.59279  -19.21  
209  -50.1211  0.498528  -18.1833  
210  -51.1479  0.395078  -17.1565  
211  -52.1746  0.319776  -16.1298  
212  -53.2013  0.336865  -15.1031  
213  -54.2281  0.430621  -14.0763  
214  -55.2548  0.531303  -13.0496  
215  -56.2816  0.622175  -12.0229  
216  -57.3083  0.703238  -10.9961  
217  -58.335  0.77449  -9.96938  
218  -59.3618  0.835932  -8.94264  
219  -60.3885  0.887564  -7.9159  
220  -61.4152  0.929387  -6.88916  
221  -62.442  0.961399  -5.86242  
222  -63.4687  0.983601  -4.83568  
223  -64.4955  0.995994  -3.80895  
224  -65.5222  0.998576  -2.78221  
225  -66.5489  0.991348  -1.75547  
226  -67.5757  0.97431  -0.728731  
227  -68.6024  0.947463  0.298007  
228  -69.6292  0.910805  1.32475  
229  -70.6559  0.864337  2.35148  
230  -71.6826  0.808059  3.37822  
231  -72.7094  0.741972  4.40496  
232  -73.7361  0.666074  5.4317  
233  -74.7628  0.580366  6.45844  
234  -75.7896  0.484848  7.48518  
235  -76.8163  0.381294  8.51191  
236  -77.8431  0.316087  9.53865  
237  -78.8698  0.346666  10.5654  
238  -79.8965  0.444938  11.5921  
239  -80.9233  0.544295  12.6189  
240  -81.95  0.633842  13.6456  
241  -82.9768  0.713579  14.6723  
242  -84.0035  0.783506  15.6991  
243  -85.0302  0.843623  16.7258  
244  -86.057  0.89393  17.7526  
245  -87.0837  0.934428  18.7793  
246  -88.1104  0.965115  19.806  
247  -89.1372  0.985992  20.8328  
248  -90.1639  0.997059  21.8595  
249  -91.1907  0.998316  22.8862  
250  -92.2174  0.989763  23.913  
251  -93.2441  0.9714  24.9397  
252  -94.2709  0.943227  25.9665  
253  -95.2976  0.905244  26.9932  
254  -96.3243  0.857451  28.0199  
255  -97.3511  0.799848  29.0467  
256  -98.3778  0.732435  30.0734  
257  -99.4046  0.655212  31.1002  
258  -100.392  0.568179  32.1269  
259  -101.06  0.471336  33.1536  
260  -101.153  0.368404  34.1804  
261  -100.632  0.314152  35.2071  
262  -99.7009  0.357465  36.2338  
263  -98.6743  0.458836  37.2606  
264  -97.6476  0.556968  38.2873  
265  -96.6209  0.64529  39.3141  
266  -95.5942  0.723801  40.3408  
267  -94.5675  0.792503  41.3675  
268  -93.5408  0.851395  42.3943  
269  -92.514  0.900477  43.421  
270  -91.4873  0.939749  44.4478  
271  -90.4606  0.96921  45.4745  
272  -89.4338  0.988862  46.5012  
273  -88.4071  0.998704  47.528  
274  -87.3804  0.998736  48.5547  
275  -86.3536  0.988958  49.5814  
276  -85.3269  0.969369  50.6082  
277  -84.3001  0.939971  51.6349  
278  -83.2734  0.900763  52.6617  
279  -82.2467  0.851745  53.6884  
280  -81.2199  0.792917  54.7151  
281  -80.1932  0.724278  55.7419  
282  -79.1665  0.64583  56.7686  
283  -78.1397  0.557572  57.7954  
284  -77.113  0.459504  58.8221  
285  -76.0862  0.358009  59.8488  
286  -75.0595  0.314092  60.8756  
287  -74.0328  0.367795  61.9023  
288  -73.006  0.470699  62.929  
289  -71.9793  0.567657  63.9558  
290  -70.9525  0.654804  64.9825  
291  -69.9258  0.732141  66.0093  
292  -68.8991  0.799669  67.036  
293  -67.8723  0.857386  68.0627  
294  -66.8456  0.905293  69.0895  
295  -65.8189  0.943391  70.1162  
296  -64.7921  0.971678  71.1429  
297  -63.7654  0.990155  72.1697  
298  -62.7386  0.998823  73.1964  
299  -61.7119  0.99768  74.2232  
300  -60.6852  0.986728  75.2499  
301  -59.6584  0.965965  76.2766  
302  -58.6317  0.935392  77.3034  
303  -57.6049  0.89501  78.3301  
304  -56.5782  0.844817  79.3569  
305  -55.5515  0.784814  80.3836  
306  -54.5247  0.715002  81.4103  
307  -53.498  0.635379  82.4371  
308  -52.4713  0.545946  83.4638  
309  -51.4445  0.446704  84.4905  
310  -50.4178  0.347929  85.5173  
311  -49.391  0.315704  86.544  
312  -48.3643  0.379616  87.5708  
313  -47.3376  0.483164  88.5975  
314  -46.3108  0.578853  89.6242  
315  -45.2841  0.664732  90.651  
316  -44.2573  0.740801  91.6777  
317  -43.2306  0.807059  92.7045  
318  -42.2039  0.863508  93.7312  
319  -41.1771  0.910147  94.7579  
320  -40.1504  0.946976  95.7847  
321  -39.1237  0.973995  96.8114  
322  -38.0969  0.991203  97.8381  
323  -37.0702  0.998602  98.8649  
324  -36.0434  0.996191  99.8897  
325  -35.0167  0.98397  100.781  
326  -33.99  0.961938  101.263  
327  -32.9632  0.930097  101.121  
328  -31.9365  0.888446  100.328  
329  -30.9098  0.836985  99.2296  
330  -29.883  0.775714  98.1387  
331  -28.8563  0.704632  97.0696  
332  -27.8295  0.623741  96.0147  
333  -26.8028  0.53304  94.969  
334  -25.7761  0.432529  93.9295  
335  -24.7493  0.338119  92.8941  
336  -23.7226  0.319223  91.8616  
337  -22.6958  0.393226  90.8309  
338  -21.6691  0.496697  89.8014  
339  -20.6424  0.591096  88.7729  
340  -19.6156  0.675684  87.7449  
341  -18.5889  0.750462  86.7173  
342  -17.5622  0.81543  85.69  
343  -16.5354  0.870588  84.6629  
344  -15.5087  0.915936  83.6359  
345  -14.4819  0.951475  82.609  
346  -13.4552  0.977203  81.5821  
347  -12.4285  0.993121  80.5553  
348  -11.4017  0.999229  79.5285  
349  -10.375  0.995527  78.5017  
350  -9.34825  0.982015  77.475  
351  -8.32151  0.958694  76.4482  
352  -7.29477  0.925562  75.4214  
353  -6.26803  0.88262  74.3947  
354  -5.24129  0.829868  73.368  
355  -4.21456  0.767306  72.3412  
356  -3.18782  0.694934  71.3145  
357  -2.16108  0.612753  70.2877  
358  -1.13434  0.520761  69.261  
359  -0.107603  0.418963  68.2343  
360  0.919135  0.330101  67.2075  
361  1.94587  0.324129  66.1808  
362  2.97261  0.406543  65.154  
363  3.99935  0.509389  64.1273  
364  5.02609  0.602599  63.1006  
365  6.05283  0.685998  62.0738  
366  7.07956  0.759588  61.0471  
367  8.1063  0.823368  60.0203  
368  9.13304  0.877337  58.9936  
369  10.1598  0.921497  57.9669  
370  11.1865  0.955847  56.9401  
371  12.2133  0.980386  55.9134  
372  13.24  0.995116  54.8867  
373  14.2667  1.00004  53.8599  
374  15.2935  0.995145  52.8332  
375  16.3202  0.980445  51.8064  
376  17.3469  0.955935  50.7797  
377  18.3737  0.921614  49.753  
378  19.4004  0.877484  48.7262  
379  20.4272  0.823544  47.6995  
380  21.4539  0.759793  46.6727  
381  22.4806  0.686233  45.646  
382  23.5074  0.602863  44.6193  
383  24.5341  0.509682  43.5925  
384  25.5609  0.406856  42.5658  
385  26.5876  0.324256  41.5391  
386  27.6143  0.329925  40.5123  
387  28.6411  0.418646  39.4856  
388  29.6678  0.520493  38.4588  
389  30.6945  0.612538  37.4321  
390  31.7213  0.694773  36.4054  
391  32.748  0.767197  35.3786  
392  33.7748  0.829812  34.3519  
393  34.8015  0.882616  33.3252  
394  35.8282  0.925611  32.2984  
395  36.855  0.958796  31.2717  
396  37.8817  0.98217  30.2449  
397  38.9085  0.995735  29.2182  
398  39.9352  0.999489  28.1915  
399  40.9619  0.993434  27.1647  
400  41.9887  0.977568  26.138  
401  43.0154  0.951893  25.1112  
402  44.0421  0.916408  24.0845  
403  45.0689  0.871112  23.0578  
404  46.0956  0.816007  22.031  
405  47.1224  0.751091  21.0043  
406  48.1491  0.676366  19.9776  
407  49.1758  0.591831  18.9508  
408  50.2026  0.497485  17.9241  
409  51.2293  0.394018  16.8973  
