0	122
0	123
5	104
10	90
15	115
20	112
25	93
30	99
35	99
40	88
45	92
50	93
55	86
60	91
65	89
70	120
75	134
80	633
85	782
90	786
95	786
100	791
105	787
110	785
115	790
120	744
125	745
130	740
135	749
140	746
145	747
150	751
155	749
160	751
165	747
170	751
175	751
180	752
185	758
190	760
195	762
200	764
205	767
210	762
215	765
220	764
225	769
230	766
235	761
240	760
245	758
250	762
255	759
260	762
265	764
270	763
275	763
280	760
285	761
290	761
295	761
300	763
305	767
310	757
315	759
320	759
325	762
330	768
335	768
340	769
345	772
350	774
355	775
360	776
365	778
370	782
375	791
380	786
385	788
390	783
395	784
400	785
405	784
410	790
415	791
420	790
425	792
430	786
435	797
440	793
445	791
450	803
455	798
460	799
465	808
470	810
475	816
480	819
485	810
490	814
495	814
500	829
505	825
510	832
515	844
520	867
525	875
530	871
535	888
540	848
545	848


