1	190223
2	58746
3	29973
4	18345
5	12617
6	9332
7	7280
8	5669
9	4761
10	3911
11	3408
12	2908
13	2545
14	2219
15	1955
16	1731
17	1601
18	1434
19	1302
20	1190
21	1104
22	1049
23	940
24	866
25	813
26	768
27	702
28	656
29	649
