1	252439
2	68193
3	32495
4	19430
5	13221
6	9605
7	7419
8	5849
9	4845
10	4051
11	3469
12	2943
13	2591
14	2270
15	1993
16	1790
17	1621
18	1474
19	1361
20	1235
21	1127
22	1058
23	1012
24	906
25	852
26	789
27	753
28	709
29	669
