1	77540
2	34764
3	18721
4	11972
5	8023
6	5868
7	4733
8	3809
9	3080
10	2607
11	2241
12	1977
13	1726
14	1563
15	1352
16	1194
17	1121
18	986
19	914
20	797
21	752
22	717
23	642
24	595
25	525
26	533
27	472
28	495
29	458
