1	90942
2	36070
3	21340
4	13862
5	9674
6	7897
7	5801
8	4896
9	4282
10	3352
11	2860
12	2758
13	2213
14	1989
15	1768
16	1703
17	1408
18	1470
19	1219
20	1135
21	1041
22	986
23	933
24	939
25	828
26	768
27	716
28	685
29	598
