0	40904	15900
10	40986	15900
20	40962	15900
30	40972	15900
40	40993	15900
50	41000	15900
60	41032	15900
70	41093	15900
80	41100	15900
90	41152	15900
100	41142	15900
110	41266	15900
120	41300	15900
130	41300	15900
140	41100	15900
150	41200	15900
160	41113	15901
170	41185	15901
180	41200	15901
190	41290	15900
200	41283	15901
210	41201	15900
220	41300	15900
230	41201	15900
240	41096	15900
250	40874	15908
260	40900	15902
270	40802	15911
280	40641	15953
290	40722	15935
300	40764	15930
310	40723	15931
320	41000	15907
330	41100	15902
340	41101	15902
350	41048	15902
360	41003	15904
370	40900	15932
380	40996	15906
390	41004	15907
400	41015	15913
410	41000	15910
420	41099	15926
430	41040	15918
440	41220	15903
450	41312	15900
460	41289	15903
470	41200	15907
480	41103	15910
490	41225	15902
500	41291	15903
510	41219	15907
520	41300	15906
530	41400	15904
540	41512	15903
550	41500	15901
560	41500	15900
570	41802	15900
580	41969	15900
590	42005	15900
600	42087	15900
610	42027	15900
620	41983	15900
630	42094	15900
640	42002	15900
650	42083	15900
660	42089	15900
670	42039	15900
680	42200	15900
690	42200	15900
700	42101	15900
710	41786	15900
720	41699	15906
730	41450	15911
740	41400	15919
750	41499	15950
760	41509	15918
770	41672	15904
780	41650	15905
790	42000	15900
800	42100	15901
810	42095	15900
820	42000	15901
830	41997	15900
840	41705	15918
850	41603	15943
860	41628	15945
870	41549	15975
880	41699	15941
890	41719	15977
900	41701	15934
910	41308	15995
920	41103	15999
930	41114	16000
940	40598	16000
950	40637	16001
960	40589	16000
970	40567	16000
980	40705	16000
990	40476	16000
1000	40852	16000
1010	41299	15988
1020	41147	15997
1030	41269	16000
1040	41264	15999
1050	41097	16000
1060	40789	16000
1070	40916	16000
1080	40735	16000
1090	40609	16000
1100	40400	16000
1110	40185	16002
1120	40100	16038
1130	40045	16004
1140	39800	16037
1150	39777	16057
1160	39600	16093
1170	39596	16024
1180	39806	16010
1190	40374	16000
1200	40707	16000
1210	40713	16000
1220	40900	16000
1230	40872	16000
1240	40702	16000
1250	41256	16000
1260	41240	16000
1270	41200	15999
1280	41111	16000
1290	40901	16000
1300	40901	16000
1310	41015	16000
1320	41083	16000
1330	41194	16000
1340	41120	16000
1350	41083	16000
1360	41001	16000
1370	41001	16000
1380	41186	16000
1390	40901	16000
1400	40800	16000
1410	40601	16001
1420	40396	16028
1430	41533	16000
1440	41400	16000
1450	41600	16000
1460	41653	16000
1470	41700	16000
1480	41627	16000
1490	41579	16000
1500	41500	16000
1510	41400	16000
1520	41333	16000
1530	41386	16000
1540	41376	16000
1550	41400	16000
1560	41400	16000
1570	41400	16000
1580	41400	16000
1590	41400	16000
1600	41386	16000
1610	41400	16000
1620	41400	16000
1630	41399	16000
1640	41300	16000
1650	41300	16000
1660	41296	16000
1670	41379	16000
1680	41400	16000
1690	41386	16000
1700	41260	16000
1710	41268	16001
1720	41159	16001
1730	41092	16004
1740	41100	16002
1750	41100	16003
1760	41200	16000
1770	40819	16096
1780	40704	16083
1790	40800	16041
1800	40700	16099
1810	40495	16100
1820	40389	16100
1830	40614	16099
1840	40605	16100
1850	40605	16097
1860	40600	16100
1870	40602	16100
1880	40694	16100
1890	40591	16100
1900	40700	16100
1910	40598	16099
1920	40758	16098
1930	40700	16100
1940	40700	16100
1950	40701	16099
1960	40800	16099
1970	40800	16097
1980	40613	16100
1990	40989	16054
2000	41000	16091
2010	40901	16073
2020	40895	16081
2030	40857	16097
2040	40720	16100
2050	40600	16100
2060	40547	16100
2070	40401	16100
2080	40492	16100
2090	40496	16100
2100	40298	16100
2110	40352	16100
2120	40400	16100
2130	40469	16100
2140	40504	16100
2150	40521	16100
2160	40487	16100
2170	40409	16100
2180	40500	16100
2190	40500	16100
2200	40498	16100
2210	40500	16100
2220	40391	16100
2230	40400	16100
2240	40330	16100
2250	40496	16100
2260	40400	16100
2270	40405	16100
2280	40397	16100
2290	40213	16100
2300	40171	16100
2310	40251	16100
2320	40292	16100
2330	40299	16100
2340	40180	16101
2350	40333	16100
2360	40256	16100
2370	40300	16100
2380	40200	16100
2390	40127	16100
2400	40200	16100
2410	40075	16100
2420	40016	16103
2430	40200	16101
2440	40207	16100
2450	40267	16100
2460	40250	16100
2470	40294	16100
2480	40183	16100
2490	40300	16101
2500	40391	16100
2510	40400	16100
2520	40302	16100
2530	40394	16100
2540	40431	16100
2550	40499	16100
2560	40700	16100
2570	40625	16100
2580	40653	16100
2590	40710	16100
2600	40701	16100
2610	40700	16100
2620	40830	16100
2630	40899	16100
2640	40900	16100
2650	40900	16100
2660	40800	16100
2670	40901	16100
2680	40950	16100
2690	40800	16100
2700	40798	16100
2710	40900	16100
2720	40911	16100
2730	40904	16100
2740	40910	16100
2750	40904	16100
2760	41011	16100
2770	41100	16100
2780	41100	16100
2790	41101	16100
2800	41207	16100
2810	41074	16100
2820	40936	16100
2830	41100	16100
2840	41270	16100
2850	41200	16100
2860	41199	16100
2870	40901	16100
2880	40903	16100
2890	41000	16100
2900	41000	16100
2910	40962	16100
2920	41100	16061
2930	41082	16077
2940	41094	16063
2950	41100	16030
2960	41098	16026
2970	41299	16002
2980	41293	16003
2990	41300	16006
3000	41300	16036
3010	41307	16003
3020	41300	16001
3030	41300	16003
3040	41300	16003
3050	41343	16001
3060	41394	16005
3070	41295	16011
3080	41395	16011
3090	41421	16002
3100	41506	16001
3110	41506	16002
3120	41501	16005
3130	41588	16002
3140	41600	16002
3150	41509	16003
3160	41513	16001
3170	41575	16000
3180	41599	16000
3190	41600	16001
3200	41421	16005
3210	41401	16015
3220	41600	16000
3230	41599	16000
3240	41600	16000
3250	41610	16001
3260	41624	16010
3270	41604	16000
3280	41478	16011
3290	41303	16073
3300	41400	16028
3310	41400	16040
3320	41400	15999
3330	29589	29331
3340	27129	26855
3350	27133	26858
3360	27168	26896
3370	27143	26867
